STRUCTURE_NUMBER_008,LOCATION_009,lat,lon,"coordinates (lat, lon)",YEAR_BUILT_027,AGE,STRUCTURE_KIND_043A,FRACTURE_092A,is_steel,ADT_029,PERCENT_ADT_TRUCK_109,TRAFFIC_LANES_ON_028A,SLF,ADT_b,pi_T,T1,AM_years,AE_years,Pf_fatigue,Risk_Level,Risk_Explanation,Street_View_URL
181300139701001,'1.10 MI SE OF SH 34',32.57802222222222,-96.29424722222222,"32.578022, -96.294247",1953,72,1,N  ,False,3139,6.0,2,0.85,3139,0.06,58432.48499999999,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.578022,-96.294247"
181300139701002,'3.0 MI SE OF SH 34',32.55830555555556,-96.27041666666666,"32.558306, -96.270417",1953,72,1,N  ,False,700,9.0,2,0.85,700,0.09,19545.75,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.558306,-96.270417"
180710105001006,'3.0 MI W OF FM 1182',32.31260277777778,-96.51529722222222,"32.312603, -96.515297",1949,76,1,N  ,False,1791,4.0,2,0.85,1791,0.04,22226.31,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.312603,-96.515297"
181300139701006,'5.40 MI SE OF SH 34',32.54447222222222,-96.23364722222222,"32.544472, -96.233647",1955,70,1,N  ,False,853,10.0,2,0.85,853,0.1,26464.325,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.544472,-96.233647"
181300139701007,'0.15 MI W OF FM 1895',32.54221944444444,-96.21273333333332,"32.542219, -96.212733",1955,70,1,N  ,False,848,10.0,2,0.85,848,0.1,26309.2,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.542219,-96.212733"
181300139701008,'1.95 MI S OF FM 2515',32.524125,-96.15668611111111,"32.524125, -96.156686",1956,69,1,N  ,False,410,10.0,2,0.85,410,0.1,12720.25,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.524125,-96.156686"
181300139701010,'4.75 MI SE OF FM 2515',32.505069444444445,-96.11566111111112,"32.505069, -96.115661",1956,69,1,N  ,False,380,10.0,2,0.85,380,0.1,11789.5,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.505069,-96.115661"
181300139701011,'4.95 MI SE OF FM 2515',32.5036,-96.11286944444444,"32.503600, -96.112869",1956,69,1,N  ,False,380,10.0,2,0.85,380,0.1,11789.5,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.503600,-96.112869"
181300139701013,'0.30 MI N OF FM 90',32.484141666666666,-96.1049,"32.484142, -96.104900",1956,69,1,N  ,False,398,10.0,2,0.85,398,0.1,12347.95,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.484142,-96.104900"
181300139701016,'2.95 MI NW OF FM 90',32.51094166666667,-96.12781666666666,"32.510942, -96.127817",2009,16,5,N  ,False,380,9.0,2,0.85,380,0.09,10610.55,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.510942,-96.127817"
181300139701017,'5.25 MI SE OF FM 2515',32.501491666666666,-96.10887222222222,"32.501492, -96.108872",2009,16,5,N  ,False,380,9.0,2,0.85,380,0.09,10610.55,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.501492,-96.108872"
181300139701018,'4.35 MI SE OF SH 34',32.55003333333333,-96.25053333333334,"32.550033, -96.250533",2010,15,5,N  ,False,700,9.0,2,0.85,700,0.09,19545.75,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.550033,-96.250533"
181300139701019,'3.40 MI SE OF SH 34',32.55484444444444,-96.26528055555556,"32.554844, -96.265281",2010,15,5,N  ,False,700,9.0,2,0.85,700,0.09,19545.75,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.554844,-96.265281"
181300149402162,'1.45 MI NW OF FM 986',32.8403,-96.26245,"32.840300, -96.262450",2011,14,5,N  ,False,2300,11.0,2,0.85,2300,0.11,78493.25,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.840300,-96.262450"
181300197501003,'1.60 MI N OF FM 1836',32.562375,-96.1759138888889,"32.562375, -96.175914",1959,66,1,N  ,False,659,12.0,2,0.85,659,0.12,24534.57,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.562375,-96.175914"
181300197502001,'0.70 MI S OF FM 1836',32.53157777777778,-96.21048055555556,"32.531578, -96.210481",1955,70,1,N  ,False,289,10.0,2,0.85,289,0.1,8966.225,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.531578,-96.210481"
181300139701005,'4.85 MI SE OF SH 34',32.54736388888889,-96.24221666666666,"32.547364, -96.242217",1955,70,1,N  ,False,853,10.0,2,0.85,853,0.1,26464.325,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.547364,-96.242217"
181300075102027,'2.30 MI SE OF US 175',32.60189444444445,-96.43887777777778,"32.601894, -96.438878",1971,54,1,N  ,False,7677,1.0,2,0.85,7677,0.01,23817.8925,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.601894,-96.438878"
181300075102028,'3.10 MI SE OF US 175',32.59350277777778,-96.42906388888888,"32.593503, -96.429064",1971,54,1,N  ,False,5002,3.0,2,0.85,5002,0.03,46556.115,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.593503,-96.429064"
181300075102029,'3.25 MI NW OF SH 34',32.549055555555555,-96.41946666666666,"32.549056, -96.419467",1971,54,1,N  ,False,4066,23.0,2,0.85,4066,0.23,290139.59500000003,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.549056,-96.419467"
181300075102388,'1.30 MI S OF US 175',32.61242777777778,-96.45121666666668,"32.612428, -96.451217",2020,5,5,N  ,False,8637,3.0,2,0.85,8637,0.03,80388.87749999999,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.612428,-96.451217"
181300075102389,'1.40 MI S of US 175',32.611580555555555,-96.450775,"32.611581, -96.450775",2020,5,1,N  ,False,8637,3.0,2,0.85,8637,0.03,80388.87749999999,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.611581,-96.450775"
181300075103021,'1.00 MI W OF FM 148',32.40513055555555,-96.37222777777777,"32.405131, -96.372228",1958,67,1,N  ,False,552,22.0,2,0.85,552,0.22,37676.76,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.405131,-96.372228"
181300075103022,'0.8 MI W OF FM 148',32.40514722222222,-96.36853888888888,"32.405147, -96.368539",1958,67,1,N  ,False,552,22.0,2,0.85,552,0.22,37676.76,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.405147,-96.368539"
181300075103023,'0.30 MI W OF FM 2613',32.41007777777778,-96.32949722222222,"32.410078, -96.329497",1958,67,1,N  ,False,1722,4.0,2,0.85,1722,0.04,21370.02,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.410078,-96.329497"
181300075103032,'0.40 MI W OF FM 148',32.43564722222222,-96.36645833333333,"32.435647, -96.366458",2006,19,5,N  ,False,960,10.0,2,0.85,960,0.1,29784.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.435647,-96.366458"
181300075103387,'2.2 Mi W of SH 274',32.40876111111111,-96.278225,"32.408761, -96.278225",2018,7,5,N  ,False,2200,14.0,2,0.85,2200,0.14,95557.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.408761,-96.278225"
181300075104381,'1.0 MI NW OF SH 205',32.767805555555555,-96.32152777777776,"32.767806, -96.321528",2010,15,1,N  ,False,491,14.0,2,0.85,491,0.14,21326.585000000003,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.767806,-96.321528"
181300101606005,'1.30 MI N OF US 80',32.75543888888889,-96.34383333333332,"32.755439, -96.343833",1951,74,1,N  ,False,1533,12.0,2,0.85,1533,0.12,57073.59,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.755439,-96.343833"
181300121702013,'0.70 MI NW OF SH 243',32.59758333333333,-96.31676666666668,"32.597583, -96.316767",1979,46,1,N  ,False,6349,4.0,2,0.85,6349,0.04,78791.09000000001,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.597583,-96.316767"
181300108902004,'3.35 MI NE OF US 80',32.76945,-96.21499722222222,"32.769450, -96.214997",1955,70,1,N  ,False,3163,8.0,2,0.85,3163,0.08,78505.66,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.769450,-96.214997"
181300108902005,'4.30 MI NE OF US 80',32.778675,-96.20379722222222,"32.778675, -96.203797",1955,70,1,N  ,False,2433,7.0,2,0.85,2433,0.07,52838.677500000005,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.778675,-96.203797"
181300109101193,'0.2 MI SE of FM 460',32.77822222222222,-96.47305833333334,"32.778222, -96.473058",2012,13,5,N  ,False,10979,4.0,2,0.85,10979,0.04,136249.38999999998,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.778222,-96.473058"
181300109101194,'0.35 MI SE of FM 460',32.776625,-96.47116111111112,"32.776625, -96.471161",2012,13,5,N  ,False,10979,4.0,2,0.85,10979,0.04,136249.38999999998,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.776625,-96.471161"
181300109101196,'0.7 MI. N. Of  US Hwy 80',32.76315,-96.45968611111113,"32.763150, -96.459686",2014,11,5,N  ,False,16272,0.0,4,0.65,16272,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.763150,-96.459686"
181300109201006,'1.6 MI SE OF FM 740',32.72783055555556,-96.45700833333332,"32.727831, -96.457008",1957,68,1,N  ,False,11692,5.0,4,0.65,11692,0.05,138696.35,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.727831,-96.457008"
181300109201007,'3.5 MI N OF US 175',32.67787222222222,-96.44266388888887,"32.677872, -96.442664",1957,68,1,N  ,False,5474,2.0,2,0.85,5474,0.02,33966.170000000006,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.677872,-96.442664"
181300109201008,'3.0 MI N OF US 175',32.67198055555556,-96.44360277777778,"32.671981, -96.443603",1957,68,1,N  ,False,5404,2.0,2,0.85,5404,0.02,33531.82,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.671981,-96.443603"
181300109201353,'1.1 MI SE OF FM 740',32.732280555555555,-96.46281111111112,"32.732281, -96.462811",2012,13,5,N  ,False,14101,4.0,4,0.65,14101,0.04,133818.49000000002,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.732281,-96.462811"
181300121701006,'1.9 MI SE OF FM 688',32.72063333333333,-96.42776388888888,"32.720633, -96.427764",1953,72,1,N  ,False,9636,5.0,2,0.85,9636,0.05,149478.44999999998,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.720633,-96.427764"
181300121701357,'2.7 MI SE OF HWY 80',32.71306388888889,-96.419075,"32.713064, -96.419075",2011,14,1,N  ,False,11224,4.0,2,0.85,11224,0.04,139289.84,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.713064,-96.419075"
181300121702001,'0.75 MI NW OF FM 2578',32.66678888888889,-96.35460277777776,"32.666789, -96.354603",1951,74,1,N  ,False,6299,6.0,2,0.85,6299,0.06,117255.885,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.666789,-96.354603"
181300121702012,'0.60 MI NW OF SH 243',32.59675555555556,-96.31605833333332,"32.596756, -96.316058",1979,46,1,N  ,False,6349,5.0,2,0.85,6349,0.05,98488.8625,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.596756,-96.316058"
181300108902003,'1.35 MI NE OF US 80',32.748441666666665,-96.23997222222222,"32.748442, -96.239972",1955,70,1,N  ,False,3379,8.0,2,0.85,3379,0.08,83866.78,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.748442,-96.239972"
181300308901002,'1.70 MI SW OF FM 148',32.607419444444446,-96.47530833333332,"32.607419, -96.475308",1974,51,1,N  ,False,1991,12.0,2,0.85,1991,0.12,74124.93000000001,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.607419,-96.475308"
181300308901003,'2.6 MI SW OF FM 148',32.59900833333334,-96.48507777777778,"32.599008, -96.485078",1974,51,5,N  ,False,1991,2.0,2,0.85,1991,0.02,12354.155,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.599008,-96.485078"
181300308901004,'2.80 MI SW OF FM 148',32.596897222222225,-96.48715277777778,"32.596897, -96.487153",1974,51,1,N  ,False,1991,2.0,2,0.85,1991,0.02,12354.155,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.596897,-96.487153"
181300314601001,'0.10 MI N OF FM 3094',32.41144166666667,-96.35961388888887,"32.411442, -96.359614",1970,55,1,N  ,False,2526,3.0,2,0.85,2526,0.03,23510.745,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.411442,-96.359614"
181300314601002,'2.45 MI S OF FM 2451',32.4316,-96.35964166666666,"32.431600, -96.359642",1970,55,1,N  ,False,3253,14.0,2,0.85,3253,0.14,141294.05500000002,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.431600,-96.359642"
181300319001001,'3.50 MI NW OF US 175',32.516511111111114,-96.3042111111111,"32.516511, -96.304211",1971,54,1,N  ,False,457,4.0,2,0.85,457,0.04,5671.37,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.516511,-96.304211"
181300319001002,'3.00 MI NW OF US 175',32.5117,-96.29838055555555,"32.511700, -96.298381",1979,46,1,N  ,False,457,6.0,2,0.85,457,0.06,8507.054999999998,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.511700,-96.298381"
181300319001003,'0.40 MI W OF US 175',32.493522222222225,-96.26318055555556,"32.493522, -96.263181",1979,46,1,N  ,False,809,6.0,2,0.85,809,0.06,15059.534999999998,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.493522,-96.263181"
181300342601001,'0.65 MI W OF SH 274',32.36963333333333,-96.25146111111113,"32.369633, -96.251461",1990,35,1,N  ,False,1191,4.0,2,0.85,1191,0.04,14780.309999999998,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.369633,-96.251461"
181300342601002,'1.9 MI W OF SH 274',32.36577777777778,-96.27192777777778,"32.365778, -96.271928",1990,35,1,N  ,False,881,4.0,2,0.85,881,0.04,10933.21,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.365778,-96.271928"
181300342601003,'3.2 MI W OF SH 274',32.36599722222223,-96.29292777777778,"32.365997, -96.292928",1990,35,1,N  ,False,881,4.0,2,0.85,881,0.04,10933.21,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.365997,-96.292928"
181300342601004,'0.6 MI EAST OF FM 2613',32.36356111111111,-96.3172722222222,"32.363561, -96.317272",1990,35,1,N  ,False,687,5.0,2,0.85,687,0.05,10657.0875,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.363561,-96.317272"
181300197502002,'0.30 MI NE OF US 175',32.44900277777777,-96.21674444444444,"32.449003, -96.216744",1955,70,1,N  ,False,838,6.0,2,0.85,838,0.06,15599.37,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.449003,-96.216744"
181300AA0130002,'0.90 MI NW OF FM 1392',32.780769444444445,-96.35778888888888,"32.780769, -96.357789",2020,5,3,N  ,True,52,0.0,2,0.85,52,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.780769,-96.357789"
181300AA0144001,'1.10 MI SE OF FM 986',32.82436666666667,-96.21804722222222,"32.824367, -96.218047",2004,21,1,N  ,False,100,0.0,2,0.85,100,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.824367,-96.218047"
181300AA0145002,'0.87 MI NW OF SH 34',32.82434444444445,-96.20733055555556,"32.824344, -96.207331",2018,7,5,N  ,False,200,1.0,2,0.85,200,0.01,620.5,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.824344,-96.207331"
181300AA0147001,'0.2 MI SW OF CR 323',32.81923611111112,-96.23715,"32.819236, -96.237150",1983,42,3,N  ,True,10,0.0,1,1.0,10,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.819236,-96.237150"
181300AA0185002,'0.50 MI S OF FM 429',32.80869722222222,-96.13354444444444,"32.808697, -96.133544",2018,7,5,N  ,False,30,1.0,2,0.85,30,0.01,93.075,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.808697,-96.133544"
181300AA0207001,'2.4 MI N OF SH 243',32.60140555555556,-96.09400555555555,"32.601406, -96.094006",2014,11,5,N  ,False,22,0.0,2,0.85,22,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.601406,-96.094006"
181300AA0213001,'1.6 MI NW OF IH20',32.683724999999995,-96.16739722222222,"32.683725, -96.167397",1990,35,1,N  ,False,100,0.0,2,0.85,100,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.683725,-96.167397"
181300AA0213002,'2.66 MI NW OF IH 20',32.68398055555555,-96.16886111111111,"32.683981, -96.168861",2004,21,1,N  ,False,100,0.0,2,0.85,100,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.683981,-96.168861"
181300AA0213003,'1.67 MI NW OF IH 20',32.68349722222222,-96.17211944444443,"32.683497, -96.172119",2014,11,5,N  ,False,100,0.0,2,0.85,100,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.683497,-96.172119"
181300AA0213004,'.5 MI E OF JCT IH 20',32.6802,-96.17774444444444,"32.680200, -96.177744",2014,11,5,N  ,False,100,0.0,2,0.85,100,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.680200,-96.177744"
181300AA0224001,'0.40 MI SE OF CO RD 312',32.70397777777778,-96.15234722222225,"32.703978, -96.152347",2004,21,1,N  ,False,188,0.0,2,0.85,188,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.703978,-96.152347"
181300AA0228001,'0.92 MI SW OF FM 429',32.632869444444445,-96.1710638888889,"32.632869, -96.171064",2009,16,1,N  ,False,100,0.0,2,0.85,100,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.632869,-96.171064"
181300AA0235001,'1.38 MI NW OF FM 2728',32.66870833333333,-96.24063611111112,"32.668708, -96.240636",1983,42,1,N  ,False,896,0.0,2,0.85,896,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.668708,-96.240636"
181300342601005,'0.02 MI E OF FM 2613',32.36347777777778,-96.32749166666666,"32.363478, -96.327492",1990,35,1,N  ,False,687,5.0,2,0.85,687,0.05,10657.0875,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.363478,-96.327492"
181300251201004,'1.50 MI NE OF US 80',32.736361111111115,-96.15020277777778,"32.736361, -96.150203",1969,56,1,N  ,False,1995,11.0,2,0.85,1995,0.11,68084.3625,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.736361,-96.150203"
181300251201005,'5.45 MI NE OF US 80',32.782275,-96.1112,"32.782275, -96.111200",1976,49,1,N  ,False,1163,13.0,2,0.85,1163,0.13,46906.6975,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.782275,-96.111200"
181300251201006,'7.05 MI NE OF US 80',32.79923611111111,-96.10913333333332,"32.799236, -96.109133",1976,49,1,N  ,False,1163,13.0,2,0.85,1163,0.13,46906.6975,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.799236,-96.109133"
181300251202001,'1.58 MI S OF US 80',32.70161388888889,-96.18036111111113,"32.701614, -96.180361",1965,60,1,N  ,False,3458,10.0,2,0.85,3458,0.1,107284.45,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.701614,-96.180361"
181300251203002,'4.60 MI SW OF IH 20',32.63232222222222,-96.24805833333332,"32.632322, -96.248058",1968,57,1,N  ,False,3314,10.0,2,0.85,3314,0.1,102816.85,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.632322,-96.248058"
181300251203003,'2.60 MI SW OF IH 20',32.65393611111111,-96.22373055555556,"32.653936, -96.223731",1968,57,1,N  ,False,3059,10.0,2,0.85,3059,0.1,94905.475,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.653936,-96.223731"
181300255501001,'0.70 MI SW OF FM 987',32.65201111111111,-96.3542611111111,"32.652011, -96.354261",1961,64,1,N  ,False,1976,8.0,2,0.85,1976,0.08,49044.32,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.652011,-96.354261"
181300255501002,'0.30 MI NE OF FM 987',32.66204444444444,-96.34216388888888,"32.662044, -96.342164",1966,59,1,N  ,False,2184,7.0,2,0.85,2184,0.07,47431.02,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.662044,-96.342164"
181300255501003,'0.45 MI SW OF IH 20',32.70233611111112,-96.29425833333332,"32.702336, -96.294258",2002,23,1,N  ,False,2550,7.0,2,0.85,2550,0.07,55379.62500000001,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.702336,-96.294258"
181300258801001,'3.10 MI NE OF US 80',32.77580833333333,-96.41331944444444,"32.775808, -96.413319",1961,64,1,N  ,False,10749,3.0,2,0.85,10749,0.03,100046.3175,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.775808,-96.413319"
181300258801002,'3.90 MI NE OF US 80',32.78149444444444,-96.40102222222222,"32.781494, -96.401022",1962,63,1,N  ,False,8510,3.0,2,0.85,8510,0.03,79206.825,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.781494,-96.401022"
181300258801003,'5.20 MI NE OF US 80',32.79461944444444,-96.38514444444444,"32.794619, -96.385144",1961,64,1,N  ,False,7450,3.0,2,0.85,7450,0.03,69340.875,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.794619,-96.385144"
181300308901001,'0.55 MI SW OF FM 148',32.619705555555555,-96.46052777777778,"32.619706, -96.460528",1969,56,1,N  ,False,2972,2.0,3,0.8,2972,0.02,17356.480000000003,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.619706,-96.460528"
181300258801005,'5.60 MI NE OF US 80',32.798566666666666,-96.38042222222222,"32.798567, -96.380422",1961,64,1,N  ,False,7450,3.0,2,0.85,7450,0.03,69340.875,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.798567,-96.380422"
181300258801008,'1.15 MI NE OF FM 740',32.72208888888889,-96.47388055555555,"32.722089, -96.473881",2004,21,1,N  ,False,12232,3.0,3,0.8,12232,0.03,107152.32,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.722089,-96.473881"
181300258801009,'0.05 MI N OF US 80',32.748333333333335,-96.44669722222224,"32.748333, -96.446697",2004,21,1,N  ,False,26483,2.0,5,0.65,26483,0.02,125661.835,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.748333,-96.446697"
181300258801011,'0.65 MI NE OF FM 740',32.717416666666665,-96.47951666666668,"32.717417, -96.479517",2004,21,1,N  ,False,12232,3.0,3,0.8,12232,0.03,107152.32,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.717417,-96.479517"
181300258801012,'0.3 MI SW OF FM 741',32.72746666666667,-96.463475,"32.727467, -96.463475",2006,19,5,N  ,False,14309,4.0,2,0.85,14309,0.04,177574.69,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.727467,-96.463475"
181300274601001,'1.80 MI NE OF SH 243',32.60150277777778,-96.25562777777778,"32.601503, -96.255628",1963,62,1,N  ,False,2669,10.0,2,0.85,2669,0.1,82805.72499999999,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.601503,-96.255628"
181300274601002,'0.95 MI SW OF FM 429',32.640119444444444,-96.18044166666668,"32.640119, -96.180442",1966,59,1,N  ,False,756,10.0,2,0.85,756,0.1,23454.9,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.640119,-96.180442"
181300281501001,'2.4 MI SE OF FM 740',32.673525,-96.47335,"32.673525, -96.473350",1965,60,1,N  ,False,397,18.0,2,0.85,397,0.18,22170.465,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.673525,-96.473350"
181300281501002,'2.6 MI SE OF FM 740',32.67123611111111,-96.47069166666668,"32.671236, -96.470692",1965,60,1,N  ,False,397,18.0,2,0.85,397,0.18,22170.465,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.671236,-96.470692"
181300284601001,'0.30 MI E OF US 175',32.493525,-96.24942222222222,"32.493525, -96.249422",1966,59,1,N  ,False,646,7.0,2,0.85,646,0.07,14029.505000000005,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.493525,-96.249422"
181300298101001,'0.55 MI NW OF IH 20',32.70367777777778,-96.44305,"32.703678, -96.443050",1966,59,1,N  ,False,1648,5.0,2,0.85,1648,0.05,25564.6,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.703678,-96.443050"
